Benchmark results for /storage/emulated/0/results/FA-KI-GC--2018-04-23-10:49:39.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(87, 1, 19, 6193240, 6193240.0, 19.0)
(88, 1, 15, 6226184, 6226184.0, 15.0)
(89, 1, 7, 6193096, 6193096.0, 7.0)
(90, 1, 7, 6193416, 6193416.0, 7.0)
(91, 1, 20, 6209544, 6209544.0, 20.0)
(92, 1, 19, 6275112, 6275112.0, 19.0)
(93, 2, 46, 12609816, 6304908.0, 23.0)
(94, 1, 12, 6215472, 6215472.0, 12.0)
(95, 1, 17, 6193416, 6193416.0, 17.0)
(96, 1, 16, 6209624, 6209624.0, 16.0)
(97, 1, 17, 6193256, 6193256.0, 17.0)
(98, 1, 15, 6209544, 6209544.0, 15.0)
(99, 1, 22, 6209800, 6209800.0, 22.0)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Count: 1.07, 0,2564, 0,0503
Time: 18.42, 7,3239, 1,4355
Bytes freed: 6659836.32, 1622194,1705, 317950,0574
Bytes freed per GC: 6220725,7123, 30205,8887, 5920,3542
Time per GC: 15,3318, 5,0262, 0,9851
