Benchmark results for /storage/emulated/0/results/FA-J-GC--2018-04-23-10:42:16.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(87, 1, 7, 5996504, 5996504.0, 7.0)
(88, 1, 7, 6094512, 6094512.0, 7.0)
(89, 1, 6, 6012656, 6012656.0, 6.0)
(90, 2, 14, 12108080, 6054040.0, 7.0)
(91, 1, 7, 6062256, 6062256.0, 7.0)
(92, 1, 7, 6012856, 6012856.0, 7.0)
(93, 1, 7, 6029272, 6029272.0, 7.0)
(94, 1, 6, 6012888, 6012888.0, 6.0)
(95, 1, 7, 6029352, 6029352.0, 7.0)
(96, 1, 7, 6062040, 6062040.0, 7.0)
(97, 1, 7, 6045576, 6045576.0, 7.0)
(98, 1, 7, 6012888, 6012888.0, 7.0)
(99, 1, 7, 6094512, 6094512.0, 7.0)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Count: 1.09, 0,2876, 0,0564
Time: 7.46, 2,0371, 0,3993
Bytes freed: 6583858.32, 1749129,8794, 342829,4564
Bytes freed per GC: 6038466,6172, 26561,1377, 5205,9830
Time per GC: 6,8163, 0,3892, 0,0763
