Benchmark results for /storage/emulated/0/results/RC-KI-GC--2018-04-23-11:59:54.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(70, 3, 160, 42460160, 1.4153386666666666E7, 53.333333333333336)
(71, 3, 157, 42455088, 1.4151696E7, 52.333333333333336)
(72, 3, 222, 44820360, 1.494012E7, 74.0)
(73, 4, 180, 48449280, 1.211232E7, 45.0)
(74, 3, 156, 36540672, 1.2180224E7, 52.0)
(75, 3, 142, 40087976, 1.3362658666666666E7, 47.333333333333336)
(76, 3, 161, 40598280, 1.353276E7, 53.666666666666664)
(77, 3, 193, 46852344, 1.5617448E7, 64.33333333333333)
(78, 4, 126, 42456008, 1.0614002E7, 31.5)
(79, 4, 168, 42353056, 1.0588264E7, 42.0)
(80, 3, 176, 42918504, 1.4306168E7, 58.666666666666664)
(81, 3, 140, 42461232, 1.4153744E7, 46.666666666666664)
(82, 3, 91, 39641800, 1.3213933333333334E7, 30.333333333333332)
(83, 3, 198, 42464864, 1.4154954666666666E7, 66.0)
(84, 3, 142, 42455336, 1.4151778666666666E7, 47.333333333333336)
(85, 3, 183, 42462528, 1.4154176E7, 61.0)
(86, 4, 131, 50526424, 1.2631606E7, 32.75)
(87, 3, 214, 40661920, 1.3553973333333334E7, 71.33333333333333)
(88, 3, 162, 36230312, 1.2076770666666666E7, 54.0)
(89, 4, 235, 50830432, 1.2707608E7, 58.75)
(90, 3, 208, 36939184, 1.2313061333333334E7, 69.33333333333333)
(91, 3, 230, 47950152, 1.5983384E7, 76.66666666666667)
(92, 3, 238, 36976344, 1.2325448E7, 79.33333333333333)
(93, 3, 252, 47983096, 1.5994365333333334E7, 84.0)
(94, 3, 230, 34146056, 1.1382018666666666E7, 76.66666666666667)
(95, 3, 251, 42463448, 1.4154482666666666E7, 83.66666666666667)
(96, 3, 251, 42455088, 1.4151696E7, 83.66666666666667)
(97, 3, 261, 42455088, 1.4151696E7, 87.0)
(98, 3, 272, 42455088, 1.4151696E7, 90.66666666666667)
(99, 3, 276, 42471472, 1.4157157333333334E7, 92.0)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Count: 3.1, 0,3624, 0,0710
Time: 177.29, 57,1576, 11,2029
Bytes freed: 4.246379704E7, 3580126,8600, 701704,8646
Bytes freed per GC: 13656160,8286, 1521845,6576, 298281,7489
Time per GC: 47,3607, 22,7845, 4,4658
