Benchmark results for /storage/emulated/0/results/RC-J-GC--2018-04-23-11:53:59.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(92, 0, 0, 0, 0.0, 0.0)
(93, 1, 7, 6209456, 6209456.0, 7.0)
(94, 1, 20, 6242264, 6242264.0, 20.0)
(95, 0, 0, 0, 0.0, 0.0)
(96, 1, 7, 6307760, 6307760.0, 7.0)
(97, 1, 7, 6275032, 6275032.0, 7.0)
(98, 0, 0, 0, 0.0, 0.0)
(99, 1, 7, 6193072, 6193072.0, 7.0)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Count: 0.68, 0,4688, 0,0919
Time: 9.147058823529411, 4,1762, 0,8185
Bytes freed: 6240311.05882353, 34561,7755, 6774,1080
Bytes freed per GC: 6240123,2091, 34562,2936, 6774,2095
Time per GC: 8,0933, 4,3090, 0,8446
