Benchmark results for /storage/emulated/0/results/RC-KC-GC--2018-04-23-11:56:57.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(93, 1, 11, 7045000, 7045000.0, 11.0)
(94, 0, 0, 0, 0.0, 0.0)
(95, 1, 12, 6914232, 6914232.0, 12.0)
(96, 0, 0, 0, 0.0, 0.0)
(97, 1, 28, 6904840, 6904840.0, 28.0)
(98, 1, 30, 7054392, 7054392.0, 30.0)
(99, 0, 0, 0, 0.0, 0.0)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Count: 0.61, 0,4902, 0,0961
Time: 21.42622950819672, 7,8368, 1,5360
Bytes freed: 6996802.098360656, 91186,9833, 17872,6487
Bytes freed per GC: 6995639,9210, 91194,5124, 17874,1244
Time per GC: 18,5233, 8,3656, 1,6397
