Benchmark results for /storage/emulated/0/results/FR-KI-GC--2018-04-23-11:18:57.txt 
------------------------------------------------------------------------------
                  Raw data: [GC Count, Time (ms), Bytes freed, Bytes Freed Per GC, Time per GC (ms)] 
------------------------------------------------------------------------------
Discarded results (warmup)
(0, 34, 271, 287579128, 8458209.647058824, 7.970588235294118)
(1, 33, 238, 283934480, 8604075.151515152, 7.212121212121212)
(2, 34, 249, 292831144, 8612680.705882354, 7.323529411764706)
(3, 33, 240, 284393448, 8617983.272727273, 7.2727272727272725)
(4, 33, 240, 283672640, 8596140.606060605, 7.2727272727272725)
(5, 34, 247, 292667256, 8607860.470588235, 7.264705882352941)
(6, 33, 241, 283836472, 8601105.212121213, 7.303030303030303)
(7, 34, 248, 292929408, 8615570.823529411, 7.294117647058823)
(8, 33, 240, 283869176, 8602096.242424242, 7.2727272727272725)
(9, 33, 242, 284246008, 8613515.393939395, 7.333333333333333)
------------------------------------------------------------------------------
Warmuped results:
(0, 34, 247, 292454304, 8601597.176470589, 7.264705882352941)
(1, 33, 237, 285409272, 8648765.818181818, 7.181818181818182)
(2, 33, 223, 284409800, 8618478.787878787, 6.757575757575758)
(3, 34, 231, 292880288, 8614126.11764706, 6.794117647058823)
(4, 33, 223, 283901840, 8603086.06060606, 6.757575757575758)
(5, 33, 247, 286916728, 8694446.303030303, 7.484848484848484)
(6, 34, 248, 292405104, 8600150.11764706, 7.294117647058823)
(7, 33, 240, 284819400, 8630890.909090908, 7.2727272727272725)
(8, 33, 242, 283983904, 8605572.848484848, 7.333333333333333)
(9, 34, 251, 293584832, 8634848.0, 7.382352941176471)
(10, 33, 242, 284721048, 8627910.545454545, 7.333333333333333)
(11, 33, 243, 284065768, 8608053.575757576, 7.363636363636363)
(12, 34, 249, 293011432, 8617983.294117646, 7.323529411764706)
(13, 33, 241, 284475320, 8620464.242424242, 7.303030303030303)
(14, 33, 251, 284360744, 8616992.242424242, 7.606060606060606)
(15, 34, 247, 292896688, 8614608.470588235, 7.264705882352941)
(16, 33, 241, 284016536, 8606561.696969697, 7.303030303030303)
(17, 33, 253, 285868088, 8662669.333333334, 7.666666666666667)
(18, 34, 247, 292421608, 8600635.529411765, 7.264705882352941)
(19, 33, 240, 284082064, 8608547.393939395, 7.2727272727272725)
(20, 34, 249, 292667368, 8607863.764705881, 7.323529411764706)
(21, 33, 241, 283787200, 8599612.121212121, 7.303030303030303)
(22, 33, 240, 283754520, 8598621.818181818, 7.2727272727272725)
(23, 34, 248, 292732816, 8609788.705882354, 7.294117647058823)
(24, 33, 243, 284688376, 8626920.484848484, 7.363636363636363)
(25, 34, 252, 292110232, 8591477.411764706, 7.411764705882353)
(26, 33, 239, 283623416, 8594648.969696969, 7.242424242424242)
(27, 33, 244, 285622264, 8655220.121212121, 7.393939393939394)
(28, 34, 251, 293552000, 8633882.352941176, 7.382352941176471)
(29, 33, 239, 283787272, 8599614.303030303, 7.242424242424242)
(30, 33, 240, 283787160, 8599610.909090908, 7.2727272727272725)
(31, 34, 247, 292421672, 8600637.411764706, 7.264705882352941)
(32, 33, 251, 283819912, 8600603.393939395, 7.606060606060606)
(33, 34, 249, 292323360, 8597745.88235294, 7.323529411764706)
(34, 33, 241, 283623352, 8594647.030303031, 7.303030303030303)
(35, 34, 248, 292585400, 8605452.94117647, 7.294117647058823)
(36, 33, 241, 284245920, 8613512.727272727, 7.303030303030303)
(37, 33, 251, 284524656, 8621959.272727273, 7.606060606060606)
(38, 34, 248, 292716376, 8609305.176470589, 7.294117647058823)
(39, 33, 241, 283688960, 8596635.151515152, 7.303030303030303)
(40, 34, 248, 292208664, 8594372.470588235, 7.294117647058823)
(41, 33, 240, 284311368, 8615496.0, 7.2727272727272725)
(42, 33, 239, 283803632, 8600110.06060606, 7.242424242424242)
(43, 34, 248, 293355504, 8628103.05882353, 7.294117647058823)
(44, 33, 239, 284393360, 8617980.606060605, 7.242424242424242)
(45, 33, 240, 284704728, 8627416.0, 7.2727272727272725)
(46, 34, 247, 292307024, 8597265.411764706, 7.264705882352941)
(47, 33, 241, 283606896, 8594148.363636363, 7.303030303030303)
(48, 34, 250, 293715904, 8638703.05882353, 7.352941176470588)
(49, 33, 240, 283492456, 8590680.484848484, 7.2727272727272725)
(50, 33, 240, 283967264, 8605068.606060605, 7.2727272727272725)
(51, 34, 247, 292143128, 8592444.94117647, 7.264705882352941)
(52, 33, 240, 283590728, 8593658.424242424, 7.2727272727272725)
(53, 34, 248, 292159344, 8592921.88235294, 7.294117647058823)
(54, 33, 240, 283508624, 8591170.424242424, 7.2727272727272725)
(55, 13, 493, 278167496, 2.1397499692307692E7, 37.92307692307692)
(56, 12, 514, 292028488, 2.4335707333333332E7, 42.833333333333336)
(57, 14, 477, 269025264, 1.9216090285714287E7, 34.07142857142857)
(58, 13, 520, 304857008, 2.3450539076923076E7, 40.0)
(59, 13, 505, 280936496, 2.1610499692307692E7, 38.84615384615385)
(60, 10, 492, 290553720, 2.9055372E7, 49.2)
(61, 12, 530, 294666208, 2.4555517333333332E7, 44.166666666666664)
(62, 10, 472, 258506776, 2.58506776E7, 47.2)
(63, 11, 529, 297205720, 2.7018701818181816E7, 48.09090909090909)
(64, 31, 288, 303349520, 9785468.387096774, 9.290322580645162)
(65, 34, 247, 292814728, 8612197.88235294, 7.264705882352941)
(66, 33, 240, 284082208, 8608551.757575758, 7.2727272727272725)
(67, 33, 226, 286408712, 8679051.878787879, 6.848484848484849)
(68, 34, 228, 292257648, 8595813.176470589, 6.705882352941177)
