Benchmark results for /storage/emulated/0/results/NB-KI-MC--2018-04-18-13:48:53.txt 
------------------------------------------------------------------------------
                  Raw data: [Allocation Count, Allocation Size, Bytes per object] 
------------------------------------------------------------------------------
Discarded results (warmup)
(0, 103, 4264, 41.398058252427184)
(1, 97, 2880, 29.690721649484537)
(2, 97, 2880, 29.690721649484537)
(3, 97, 2880, 29.690721649484537)
(4, 97, 2880, 29.690721649484537)
(5, 97, 2880, 29.690721649484537)
(6, 97, 2880, 29.690721649484537)
(7, 97, 2880, 29.690721649484537)
(8, 97, 2880, 29.690721649484537)
(9, 97, 2880, 29.690721649484537)
------------------------------------------------------------------------------
Warmuped results:
(0, 97, 2880, 29.690721649484537)
(1, 97, 2880, 29.690721649484537)
(2, 97, 2880, 29.690721649484537)
(3, 97, 2880, 29.690721649484537)
(4, 97, 2880, 29.690721649484537)
(5, 97, 2880, 29.690721649484537)
(6, 97, 2880, 29.690721649484537)
(7, 97, 2880, 29.690721649484537)
(8, 97, 2880, 29.690721649484537)
(9, 97, 2880, 29.690721649484537)
(10, 97, 2880, 29.690721649484537)
(11, 97, 2880, 29.690721649484537)
(12, 97, 2880, 29.690721649484537)
(13, 97, 2880, 29.690721649484537)
(14, 97, 2880, 29.690721649484537)
(15, 97, 2880, 29.690721649484537)
(16, 97, 2880, 29.690721649484537)
(17, 97, 2880, 29.690721649484537)
(18, 97, 2880, 29.690721649484537)
(19, 97, 2880, 29.690721649484537)
(20, 97, 2880, 29.690721649484537)
(21, 97, 2880, 29.690721649484537)
(22, 97, 2880, 29.690721649484537)
(23, 97, 2880, 29.690721649484537)
(24, 97, 2880, 29.690721649484537)
(25, 97, 2880, 29.690721649484537)
(26, 97, 2880, 29.690721649484537)
(27, 97, 2880, 29.690721649484537)
(28, 97, 2880, 29.690721649484537)
(29, 97, 2880, 29.690721649484537)
(30, 97, 2880, 29.690721649484537)
(31, 97, 2880, 29.690721649484537)
(32, 97, 2880, 29.690721649484537)
(33, 97, 2880, 29.690721649484537)
(34, 97, 2880, 29.690721649484537)
(35, 97, 2880, 29.690721649484537)
(36, 97, 2880, 29.690721649484537)
(37, 97, 2880, 29.690721649484537)
(38, 97, 2880, 29.690721649484537)
(39, 97, 2880, 29.690721649484537)
(40, 97, 2880, 29.690721649484537)
(41, 97, 2880, 29.690721649484537)
(42, 97, 2880, 29.690721649484537)
(43, 97, 2880, 29.690721649484537)
(44, 97, 2880, 29.690721649484537)
(45, 97, 2880, 29.690721649484537)
(46, 97, 2880, 29.690721649484537)
(47, 97, 2880, 29.690721649484537)
(48, 97, 2880, 29.690721649484537)
(49, 97, 2880, 29.690721649484537)
(50, 97, 2880, 29.690721649484537)
(51, 97, 2880, 29.690721649484537)
(52, 97, 2880, 29.690721649484537)
(53, 97, 2880, 29.690721649484537)
(54, 97, 2880, 29.690721649484537)
(55, 97, 2880, 29.690721649484537)
(56, 97, 2880, 29.690721649484537)
(57, 97, 2880, 29.690721649484537)
(58, 97, 2880, 29.690721649484537)
(59, 97, 2880, 29.690721649484537)
(60, 97, 2880, 29.690721649484537)
(61, 97, 2880, 29.690721649484537)
(62, 97, 2880, 29.690721649484537)
(63, 97, 2880, 29.690721649484537)
(64, 97, 2880, 29.690721649484537)
(65, 97, 2880, 29.690721649484537)
(66, 97, 2880, 29.690721649484537)
(67, 97, 2880, 29.690721649484537)
(68, 97, 2880, 29.690721649484537)
(69, 97, 2880, 29.690721649484537)
(70, 97, 2880, 29.690721649484537)
(71, 97, 2880, 29.690721649484537)
(72, 97, 2880, 29.690721649484537)
(73, 97, 2880, 29.690721649484537)
(74, 97, 2880, 29.690721649484537)
(75, 97, 2880, 29.690721649484537)
(76, 97, 2880, 29.690721649484537)
(77, 97, 2880, 29.690721649484537)
(78, 97, 2880, 29.690721649484537)
(79, 97, 2880, 29.690721649484537)
(80, 97, 2880, 29.690721649484537)
(81, 97, 2880, 29.690721649484537)
(82, 97, 2880, 29.690721649484537)
(83, 97, 2880, 29.690721649484537)
(84, 97, 2880, 29.690721649484537)
(85, 97, 2880, 29.690721649484537)
(86, 97, 2880, 29.690721649484537)
(87, 97, 2880, 29.690721649484537)
(88, 97, 2880, 29.690721649484537)
(89, 97, 2880, 29.690721649484537)
(90, 97, 2880, 29.690721649484537)
(91, 97, 2880, 29.690721649484537)
(92, 97, 2880, 29.690721649484537)
(93, 97, 2880, 29.690721649484537)
(94, 97, 2880, 29.690721649484537)
(95, 97, 2880, 29.690721649484537)
(96, 97, 2880, 29.690721649484537)
(97, 97, 2880, 29.690721649484537)
(98, 97, 2880, 29.690721649484537)
(99, 97, 2880, 29.690721649484537)
------------------------------------------------------------------------------
Sample means, SD and CI (two-sided 95%)
Allocation count: 97.0, 0,0000, 0,0000
Allocation size: 2880.0, 0,0000, 0,0000
Bytes allocated per object: 29,6907, 0,0000, 0,0000
